930,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x, , , , ,o,x, , , , , , ,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, ,o, ,o, ,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o, , ,x,o,x,o,x, ,x, , , , , , , , , , ,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o,x,o, ,o,x,o,x,o,x, ,x, ,x, ,x,o,x,o,
920,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x, , , , ,o,x, , , , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x, ,x,o,x,o,x,o,x, , , , , , , , , , ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o, ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o, , , ,o, ,o,x,o,x,o,x,o,x,o,x,o,x,o,
910,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x, , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , ,o, ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o, , , , , , , ,o, ,o,x,o,x,o,x,o,x,o, , ,
900,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x, , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, ,o, ,o, ,o, ,o, ,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , , , , , , , , ,o,x,o,x,o,x,o,x, , , ,
890,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, ,x, , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o,x,o,x,o,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, ,x, ,x, , , , , , , , , , , , , , , ,x, ,x, ,x, ,x, ,x, ,x, ,x, ,x, ,x, ,x, ,x, ,x, , , , , , , ,x, ,x, ,x,o,x,o, , ,x, , , , , , , , , , , , , , , , , , , , , ,x, ,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , , , , , , , , ,o,x,o, ,o,x,o,x, , , ,
880,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, ,o, ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o, , , , , , , , , , ,x, ,x, ,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , ,x,o,x,o,x,o,x,o, , ,x,o, , , , , , , , , , , , , , ,x, ,x, ,x, ,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , , , , , , , , ,o,x, , ,o,x,o,x, , , ,
870,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x, ,x, ,x, , , ,x, ,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x, ,x, ,x,o,x,o,x,o, ,o, , ,x,o, , , , , , , , , , , , ,x, ,x,o,x,o,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , , , , , , , , ,o,x, , ,o, ,o,x, , , ,
860,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x, ,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , ,o,x, ,x,o, , , , , , , , , , , , ,x,o,x,o,x,o,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , , , , , , , , ,o, , , , , ,o, , , , ,
850,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o, ,o, ,o,x,o,x,o,x,o, ,o, ,o, ,o, ,o, ,o, ,o,x,o,x,o,x,o,x,o,x,o, , , ,o,x,o,x,o, , , , , , , , , , , , ,x,o,x,o,x,o,x,o,x,o, ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, ,x, , , , , , , , , , , , , , , , , , , , , ,
840,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o, ,o, , , , , ,o,x,o,x,o,x, , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o, , , , , ,o,x,o,x,o, , , , , , , , , , , , ,x,o,x,o,x,o,x,o,x, , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, , , ,x, ,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x, , , , , , , , , , , , , , , , , , , , , ,
830,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , , , , ,o, ,o, ,o, , , , , , , , , , , , , ,o, ,o, ,o, ,o, , , , , , , ,o,x,o,x,o, , , , , , , , , , , , ,x,o,x,o,x,o,x,o,x, , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o, , ,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x, , , , , , , , , , , , , , , , , , , , , ,
820,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, ,o, ,o, ,o, ,o, ,o, ,o, ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o, , , , , , , , , , , , ,x,o,x,o, ,o, ,o,x, , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o, , ,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x, ,x, ,x,o,x, , , , , , , , , , , , , , , , , , , , , ,
810,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, ,o, ,o, , , , , , , , , , , , ,x,o,x, , , , ,o, , , ,o, , , , ,x, ,x, , , , , , , ,x, , , , , , , , , , , , , , , , , ,x,o, , ,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o,x,o, , , , , , , , , , , , , , , , , , , , , , ,
800,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , ,x,o, , , , , , , , , ,o, , , , ,x,o,x,o, , , , , , ,x,o, , , , , , , , , , , , , , , , ,x,o,x, ,x,o, ,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , ,
790,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , ,x, , , , , , , , , , ,o,x, ,x, ,x,o,x,o,x, ,x, , , ,x,o, , , , , , , , , , , , , , ,x, ,x,o,x,o,x, , ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , ,x, ,x, , , , , , , , , ,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , ,
780,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , ,x, , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x, ,x,o, , , , , , , , , , , , , , ,x,o,x,o,x,o,x, , ,o, ,o,x,o, , , , , , , , ,x, ,x, , , , , , , , , , , , , ,x,o,x,o, , , , , , , , ,x,o, ,o, , , , , , , , , , , , , , , , , , , , , , , , ,
770,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , ,x, , , , , , , ,x, , , , , , , , , , ,o,x,o,x,o,x,o, ,o,x,o,x,o,x,o,x,o, , , , , , , , , , , , , , ,x,o,x,o,x,o,x, , , , ,o,x,o, , , , , , , , ,x,o,x,o,x, , , , , , , , , ,x, ,x,o,x,o, , , , , , , , ,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
760,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x, ,x,o, , , , , , ,x, , , , , , , , , , ,o,x,o,x,o,x, , ,o,x,o,x,o,x,o,x,o, , , , , , , , , , , , , , ,x,o,x,o, ,o,x, , , , ,o,x,o,x, , , , , , , ,x,o,x,o,x,o,x, , , , , , , ,x,o,x,o,x,o, , , , , , , , ,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
750,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, ,x,o,x,o, , , , , , ,x, , , , , , , , , , ,o, ,o, ,o, , , ,o, ,o, ,o,x,o,x,o, , , , , , , , , , , , , , ,x,o,x, , ,o,x, , , , ,o, ,o,x,o, , ,x, , , ,x,o,x,o,x,o,x,o, , , , , , ,x,o,x,o,x,o,x, ,x, , , , , ,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
740,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x, ,x, ,x, ,x, , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o, , , , , , , , , , , , ,x, ,x,o, , , ,o, , , , , , , ,o,x,o, , ,x,o,x, ,x,o,x,o,x,o,x,o, , , , , , ,x,o,x,o, ,o,x,o,x,o,x, ,x, ,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
730,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , ,o,x,o, ,o, , , , , , , , , , , , ,x,o,x, , , , , , , , , , , , ,o,x,o,x, ,x,o,x,o,x,o, ,o,x,o,x,o,x, , , , , ,x,o, , , ,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
720,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , ,o,x, , ,o, , , , , , ,x, , , , , ,x,o,x, , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x, , ,o,x,o, ,o,x,o,x, ,x, ,x, , , , ,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
710,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , ,o,x, , ,o, , , , , , ,x,o,x, , , ,x,o,x, , , , , , , , , , , , ,o, ,o,x,o,x,o,x,o,x, , ,o,x, , ,o,x,o,x,o,x,o,x, , , , ,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
700,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o, ,o, ,o,x,o, ,o, ,o, , , , , , , , , , , , , , , , , , , , , , , ,o,x, , ,o, , , , , , ,x,o,x,o, , ,x,o, , , , , , , , , , , , , , , ,o,x,o,x,o, ,o, , , ,o,x, , ,o,x,o,x,o,x,o,x, , , , ,o,x,o,x,o,x,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , ,
690,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , ,o, , , , , , ,x,o,x,o, , ,x, , , , , , , , , , , , , , , , ,o,x,o,x, , , , , , ,o, , , ,o,x,o,x,o,x,o,x, , , , ,o, ,o, ,o, ,o, ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
680,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x, , , ,x,o,x,o,x, ,x, , , , , , , , , , , , , , , , ,o,x,o,x, , , , , , , , , , ,o, ,o, ,o,x,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
670,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , ,x,o, , ,x,o, ,o,x,o,x, , , , , , , , , , , , , , , , ,o,x,o, , , , , , , , , , , , , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
660,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x, ,x,o,x, ,x, , ,o,x,o,x, , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , , , , , , ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
650,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x, , ,o,x,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
640,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,o,x,o,x,o,x,o,x, , ,o, ,o,x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
